vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2014-01-09 21:48:48,2014-01-09 22:06:05,1,6.2000000000000002,-74.002206999999999,40.755716999999997,1,N,-73.938576999999995,40.801566999999999,CRD,20,0.5,0.5,4.2000000000000002,0,25.199999999999999
CMT,2014-01-09 22:25:17,2014-01-09 22:38:33,2,1.6000000000000001,-73.989760000000004,40.756236999999999,1,N,-73.968671999999998,40.758257,CRD,10.5,0.5,0.5,1,0,12.5
CMT,2014-01-09 22:14:50,2014-01-09 22:34:52,1,4.7999999999999998,-74.009314000000003,40.706747999999997,1,N,-73.960137000000003,40.677712999999997,CRD,18,0.5,0.5,4.75,0,23.75
CMT,2014-01-09 22:23:04,2014-01-09 22:32:53,1,2.8999999999999999,-73.991059000000007,40.751159999999999,1,N,-74.006746000000007,40.731360000000002,CRD,10.5,0.5,0.5,0,0,11.5
CMT,2014-01-09 22:20:54,2014-01-09 22:31:21,1,2.5,-73.984977999999998,40.742285000000003,1,N,-74.010710000000003,40.713312999999999,CRD,10.5,0.5,0.5,2,0,13.5
CMT,2014-01-09 22:14:28,2014-01-09 22:41:29,1,9.5,-73.975330999999997,40.777313999999997,1,N,-73.848754999999997,40.737194000000002,CRD,31,0.5,0.5,2,0,34
CMT,2014-01-09 22:24:03,2014-01-09 22:37:03,1,2.3999999999999999,-73.996381999999997,40.721972999999998,1,N,-73.991866999999999,40.749070000000003,CRD,11,0.5,0.5,3,0,15
CMT,2014-01-09 22:19:07,2014-01-09 22:37:37,1,4.9000000000000004,-73.95044,40.779592000000001,1,N,-74.004814999999994,40.739837999999999,CRD,17,0.5,0.5,3.6000000000000001,0,21.600000000000001
CMT,2014-01-09 22:21:24,2014-01-09 22:27:47,1,1.3999999999999999,-73.977789999999999,40.752578,1,N,-74.000839999999997,40.761902999999997,CRD,7,0.5,0.5,1,0,9
CMT,2014-01-09 22:25:28,2014-01-09 22:53:09,1,11.4,-73.993615000000005,40.741698999999997,1,N,-74.035758999999999,40.633817999999998,CRD,34,0.5,0.5,10.050000000000001,5.3300000000000001,50.380000000000003
CMT,2014-01-09 22:29:15,2014-01-09 22:32:00,1,0.69999999999999996,-73.956160999999994,40.771760999999998,1,N,-73.948463000000004,40.778174999999997,CRD,4.5,0.5,0.5,1.1000000000000001,0,6.5999999999999996
CMT,2014-01-09 22:31:10,2014-01-09 22:41:32,1,2.2000000000000002,-73.967250000000007,40.758510000000001,1,N,-73.995431999999994,40.752935999999998,CRD,10,0.5,0.5,2.2000000000000002,0,13.199999999999999
CMT,2014-01-09 22:29:05,2014-01-09 22:40:00,1,1.8,-74.009361999999996,40.713442000000001,1,N,-73.986866000000006,40.722315999999999,CRD,9,0.5,0.5,1,0,11
CMT,2014-01-09 22:28:50,2014-01-09 22:41:18,1,2.6000000000000001,-73.971559999999997,40.760961999999999,1,N,-73.980824999999996,40.786808000000001,CRD,11.5,0.5,0.5,2.5,0,15
CMT,2014-01-09 22:28:20,2014-01-09 22:32:50,1,1.1000000000000001,-73.989824999999996,40.738391999999997,1,N,-74.005153000000007,40.740139999999997,CRD,5.5,0.5,0.5,1,0,7.5
CMT,2014-01-09 22:27:41,2014-01-09 22:33:55,1,1.5,-73.97336,40.763753000000001,1,N,-73.987717000000004,40.744098999999999,CRD,7,0.5,0.5,1,0,9
CMT,2014-01-09 20:47:52,2014-01-09 20:50:51,2,0.69999999999999996,-73.962716999999998,40.775230000000001,1,N,-73.959663000000006,40.782606999999999,CRD,4.5,0.5,0.5,0.80000000000000004,0,6.2999999999999998
CMT,2014-01-09 20:44:59,2014-01-09 20:57:27,1,2.2000000000000002,-73.985406999999995,40.763706999999997,1,N,-73.954632000000004,40.766091000000003,CRD,11,0.5,0.5,2.3999999999999999,0,14.4
CMT,2014-01-09 20:46:42,2014-01-09 20:50:18,1,0.90000000000000002,-73.980080999999998,40.742991000000004,1,N,-73.990741999999997,40.751015000000002,CRD,5,0.5,0.5,1.2,0,7.2000000000000002
CMT,2014-01-09 20:41:59,2014-01-09 20:51:22,6,1.8,-73.979091999999994,40.777852000000003,1,N,-73.961526000000006,40.771144,CRD,9,0.5,0.5,1.5,0,11.5
CMT,2014-01-09 20:42:22,2014-01-09 20:56:47,1,2.8999999999999999,-73.999156999999997,40.754252999999999,1,N,-74.005922999999996,40.723559999999999,CRD,12.5,0.5,0.5,1.5,0,15
CMT,2014-01-09 20:44:57,2014-01-09 20:56:50,1,2.5,-73.976170999999994,40.760339999999999,1,N,-74.000293999999997,40.740566000000001,CRD,10.5,0.5,0.5,1,0,12.5
CMT,2014-01-09 20:45:29,2014-01-09 21:02:43,1,4.4000000000000004,-73.981663999999995,40.745531,1,N,-73.967849999999999,40.792478000000003,CRD,17,0.5,0.5,5.4000000000000004,0,23.399999999999999
CMT,2014-01-09 20:48:09,2014-01-09 20:51:27,2,0.40000000000000002,-73.982810999999998,40.723337000000001,1,N,-73.987634,40.721640000000001,CRD,4,0.5,0.5,1,0,6
CMT,2014-01-09 20:45:42,2014-01-09 20:51:23,1,1.5,-74.005212999999998,40.718938000000001,1,N,-73.995709000000005,40.738993999999998,CRD,7,0.5,0.5,1,0,9
CMT,2014-01-09 20:44:29,2014-01-09 20:54:22,1,0.90000000000000002,-73.979426000000004,40.758879,1,N,-73.991658999999999,40.759881,CRD,7.5,0.5,0.5,1,0,9.5
CMT,2014-01-09 20:44:56,2014-01-09 20:59:30,1,2.8999999999999999,-73.985647,40.740164,1,N,-73.956389000000001,40.768417999999997,CRD,12.5,0.5,0.5,2.7000000000000002,0,16.199999999999999
CMT,2014-01-09 20:45:54,2014-01-09 20:52:45,1,1.8,-73.952338999999995,40.768926,1,N,-73.955946999999995,40.787216000000001,CRD,7.5,0.5,0.5,1.7,0,10.199999999999999
CMT,2014-01-09 20:45:55,2014-01-09 20:58:09,1,2.7999999999999998,-74.006934999999999,40.704484999999998,1,N,-74.000658000000001,40.739947999999998,CRD,11,0.5,0.5,2,0,14
CMT,2014-01-09 20:43:39,2014-01-09 20:58:11,1,3.7000000000000002,-73.988788,40.731290999999999,1,N,-73.963609000000005,40.718834000000001,CRD,14.5,0.5,0.5,3.8500000000000001,0,19.350000000000001
CMT,2014-01-09 20:45:57,2014-01-09 20:56:49,2,1.6000000000000001,-73.978215000000006,40.760779999999997,1,N,-73.977851000000001,40.746101000000003,CRD,9,0.5,0.5,2,0,12
